CID,IsomericSMILES,Descriptors,MolecularWeight,Descriptor Count,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
79735,CCC(=O)C1=CC(=C(C(=C1)OC)O)OC,"['savory', 'fruity', 'flower']",210.089208928,3,0,0,0,0,1,1,0,0,1,0,0
79738,COC1=CC=CC(=C1OC)CO,"['savory', 'fruity', 'spices']",168.078644244,3,0,0,0,0,0,1,0,0,1,1,0
79753,CC(C)COC(C)OCC(C)C,"['savory', 'alcohol', 'aquatic', 'green']",174.161979944,4,1,0,1,0,0,0,1,0,1,0,0
79782,COC1=CC=C(C=C1)CC=O,"['spices', 'fruity', 'flower', 'green']",150.06807956,4,0,0,0,0,1,1,1,0,0,1,0
79813,CCCCOC1=CC=C(C=C1)C=O,"['spices', 'flower', 'herbal']",178.099379688,3,0,0,0,0,1,0,0,1,0,1,0
79828,CSSSSC,"['savory', 'green']",157.935234192,2,0,0,0,0,0,0,1,0,1,0,0
79911,CC1=C(SC=C1)C=O,['savory'],126.013935812,1,0,0,0,0,0,0,0,0,1,0,0
79990,CCC1=CC(=C(C=C1)OC)OC,"['earthy', 'animal']",166.099379688,2,0,1,0,1,0,0,0,0,0,0,0
80018,CCCCCC(C)OC(=O)C,"['fruity', 'green']",158.130679816,2,0,0,0,0,0,1,1,0,0,0,0
80024,CSC(=O)C1=CC=CC=C1,"['savory', 'fruity']",152.029585876,2,0,0,0,0,0,1,0,0,1,0,0
80046,CC(C)SSSC(C)C,"['savory', 'green']",182.025763448,2,0,0,0,0,0,0,1,0,1,0,0
80201,CCOC(=O)C1=C(C=C(C=C1C)OC)O,"['savory', 'earthy', 'green']",210.089208928,3,0,0,0,1,0,0,1,0,1,0,0
80208,C1=CC=C(C=C1)CC[N+](=O)[O-],['flower'],151.063328528,1,0,0,0,0,1,0,0,0,0,0,0
80326,CCC=CCCCO,"['fruity', 'green']",114.104465068,2,0,0,0,0,0,1,1,0,0,0,0
80345,CCOC1=CC=C(C=C1)CO,"['savory', 'spices']",152.083729624,2,0,0,0,0,0,0,0,0,1,1,0
80353,CC(=O)OC1CCCCCCCCCCC1,"['savory', 'fruity', 'aquatic', 'green']",226.193280072,4,0,0,1,0,0,1,1,0,1,0,0
80354,CCCCCCCCCCCCOC(=O)CC,"['earthy', 'fruity', 'alcohol', 'animal']",242.2245802,4,1,1,0,1,0,1,0,0,0,0,0
80388,CCCCCC(=O)OC1CCCCC1,"['alcohol', 'fruity', 'aquatic']",198.161979944,3,1,0,1,0,0,1,0,0,0,0,0
80407,COC1=CC=C(C=C1)CS,"['savory', 'spices', 'flower']",154.04523594,3,0,0,0,0,1,0,0,0,1,1,0
80420,CCCCCCCOC(=O)C1=CC=CC=C1O,['herbal'],236.1412445,1,0,0,0,0,0,0,0,1,0,0,0
80454,CC(C)C(=O)OCC1=CC=CO1,"['savory', 'fruity']",168.078644244,2,0,0,0,0,0,1,0,0,1,0,0
80455,CCOCC1=CC=CO1,"['savory', 'aquatic']",126.06807956,2,0,0,1,0,0,0,0,0,1,0,0
80584,CCOC(CC1=CC=CC=C1)OCC,"['savory', 'aquatic', 'flower', 'green']",194.130679816,4,0,0,1,0,1,0,1,0,1,0,0
80606,CCCCC(=O)OCC=C,"['savory', 'fruity', 'alcohol']",142.099379688,3,1,0,0,0,0,1,0,0,1,0,0
80790,CC1=C(C=C(C=C1)C(C)C)OC,"['fruity', 'herbal', 'green']",164.120115132,3,0,0,0,0,0,1,1,1,0,0,0
80792,CC1=C(C=C(C=C1)C(C)C)OC(=O)C,"['fruity', 'herbal']",192.115029752,2,0,0,0,0,0,1,0,1,0,0,0
80800,CCCCCOCC1=CC=CC=C1,"['fruity', 'flower', 'herbal', 'green']",178.135765196,4,0,0,0,0,1,1,1,1,0,0,0
80865,CCOC(=O)CC1(OCCO1)C,"['flower', 'alcohol', 'fruity', 'woody', 'green']",174.089208928,5,1,0,0,0,1,1,1,0,0,0,1
80960,CCCCCCCCC(=O)OCC1=CC=CC=C1,"['alcohol', 'aquatic', 'flower']",248.177630008,3,1,0,1,0,1,0,0,0,0,0,0
81006,CCCCCCCCC(=O)OCCC,"['savory', 'fruity', 'alcohol']",200.177630008,3,1,0,0,0,0,1,0,0,1,0,0
81040,CCCCOC(=O)C1CCCCC1,"['fruity', 'green']",184.14632988,2,0,0,0,0,0,1,1,0,0,0,0
81045,CCCCCCCCC(=O)OCCCCCC,"['flower', 'alcohol', 'savory', 'fruity', 'green']",242.2245802,5,1,0,0,0,1,1,1,0,1,0,0
81102,CCCCCC(=O)OCC1=CC=C(C=C1)OC,['fruity'],236.1412445,1,0,0,0,0,0,1,0,0,0,0,0
81221,CC1=CC(=C(C=C1)OC)C,"['savory', 'earthy', 'herbal']",136.088815004,3,0,0,0,1,0,0,0,1,1,0,0
81263,C[C@@H](CCCC(=C)C)CCO,"['fruity', 'aquatic', 'flower']",156.15141526,3,0,0,1,0,1,1,0,0,0,0,0
81353,CCCCOC(=O)C1=CN=CC=C1,"['savory', 'herbal']",179.094628656,2,0,0,0,0,0,0,0,1,1,0,0
81359,CC(=O)CCC(=O)OCC1=CC=CC=C1,"['savory', 'fruity']",206.094294308,2,0,0,0,0,0,1,0,0,1,0,0
81391,CCOC(=O)C1=CC2=C(C=C1)OCO2,"['fruity', 'herbal']",194.0579088,2,0,0,0,0,0,1,0,1,0,0,0
81464,CCCCCCCOC(=O)CCCCC,"['savory', 'fruity', 'green']",214.193280072,3,0,0,0,0,0,1,1,0,1,0,0
81572,CC(=CCCC(=CCOC(CC1=CC=CC=C1)OCC=C(C)CCC=C(C)C)C)C,"['fruity', 'flower', 'herbal', 'earthy', 'green']",410.318480584,5,0,0,0,1,1,1,1,1,0,0,0
81573,CCC(=O)OC(C)(CCC=C(C)CCC=C(C)C)C=C,"['fruity', 'flower']",278.2245802,2,0,0,0,0,1,1,0,0,0,0,0
81591,CCCCCCCOC(=O)C1=CC=CC=C1,"['aquatic', 'herbal', 'green']",220.14632988,3,0,0,1,0,0,0,1,1,0,0,0
81635,C1COC2=CC=CC=C2OC1,['flower'],150.06807956,1,0,0,0,0,1,0,0,0,0,0,0
81659,CCSCCC(=O)O,['savory'],134.04015056,1,0,0,0,0,0,0,0,0,1,0,0
81784,CCOC(=O)C1=CC=CC=C1OC,"['fruity', 'flower']",180.078644244,2,0,0,0,0,1,1,0,0,0,0,0
81788,CC(C)CCOC(=O)C(=C)C,"['fruity', 'aquatic']",156.115029752,2,0,0,1,0,0,1,0,0,0,0,0
81887,CCC(CC)C1=CC=CC=N1,['green'],149.12044948,1,0,0,0,0,0,0,1,0,0,0,0
81894,CCCC(=O)OCCCC1=CC=CC=C1,['fruity'],206.130679816,1,0,0,0,0,0,1,0,0,0,0,0
81898,CC(=O)CC(C)(C)C1=CC=CC=C1,"['savory', 'flower', 'green']",176.120115132,3,0,0,0,0,1,0,1,0,1,0,0
81964,CCCCC(=O)OCCC1=CC=CC=C1,"['fruity', 'flower', 'herbal', 'green']",206.130679816,4,0,0,0,0,1,1,1,1,0,0,0
82202,C1=CSC=C1S,['savory'],115.975442128,1,0,0,0,0,0,0,0,0,1,0,0
82227,CC1=CC[C@@H]2C[C@H]1C2(C)C,['herbal'],136.125200512,1,0,0,0,0,0,0,0,1,0,0,0
82229,C[C@@]12CC[C@@H](C1)C(C2=O)(C)C,"['earthy', 'woody', 'herbal']",152.120115132,3,0,0,0,1,0,0,0,1,0,0,1
82349,CC(C)C1=CC=C(C=C1)CCO,"['flower', 'herbal']",164.120115132,2,0,0,0,0,1,0,0,1,0,0,0
82397,C1=CC=C(C=C1)CCOC(=O)CCO,"['aquatic', 'fruity', 'flower']",194.094294308,3,0,0,1,0,1,1,0,0,0,0,0
82493,CC(C)CC(CC(C)C)OC(=O)C,"['fruity', 'flower', 'herbal']",186.161979944,3,0,0,0,0,1,1,0,1,0,0,0
82511,CCCCCCCC(=O)OCC1=CC=CC=C1,"['fruity', 'flower', 'herbal']",234.161979944,3,0,0,0,0,1,1,0,1,0,0,0
82613,CCCCC(=O)OC1=CC=C(C=C1)C,"['flower', 'animal']",192.115029752,2,0,1,0,0,1,0,0,0,0,0,0
82635,CCCCCCCCCC(=O)OCCCCCC,"['aquatic', 'alcohol', 'herbal', 'fruity', 'green']",256.240230264,5,1,0,1,0,0,1,1,1,0,0,0
82662,C1CCC2=C(C1)C=CC=C2CC=O,"['herbal', 'animal']",174.104465068,2,0,1,0,0,0,0,0,1,0,0,0
82664,CCCCOC1=CC2=CC=CC=C2C=C1,"['fruity', 'flower']",200.120115132,2,0,0,0,0,1,1,0,0,0,0,0
82674,C1CC(=O)C(=C1)O,['savory'],98.036779432,1,0,0,0,0,0,0,0,0,1,0,0
82694,CCCCCCCCC#CC(=O)OCC,"['earthy', 'herbal', 'green']",210.161979944,3,0,0,0,1,0,0,1,1,0,0,0
82757,CCC(=O)C1=CC=C(O1)C,"['savory', 'herbal', 'green']",138.06807956,3,0,0,0,0,0,0,1,1,1,0,0
83036,CC(C)CCOC(C)OCCC(C)C,"['aquatic', 'savory', 'alcohol', 'fruity', 'green']",202.193280072,5,1,0,1,0,0,1,1,0,1,0,0
83268,CC(C)CCCC(C)(C)O,"['aquatic', 'fruity', 'flower', 'herbal']",144.15141526,4,0,0,1,0,1,1,0,1,0,0,0
83367,CC(C)(CC1=CC=CC=C1)CO,"['aquatic', 'flower']",164.120115132,2,0,0,1,0,1,0,0,0,0,0,0
83553,CCOC(C1=CC=CO1)OCC,"['savory', 'fruity', 'earthy']",170.094294308,3,0,0,0,1,0,1,0,0,1,0,0
83653,CC1=C(SC=C1)C(=O)C,"['savory', 'flower']",140.029585876,2,0,0,0,0,1,0,0,0,1,0,0
83655,CC1=CC=C(S1)C(=O)C,"['savory', 'fruity', 'spices', 'flower']",140.029585876,4,0,0,0,0,1,1,0,0,1,1,0
84328,C=CCOCCC1=CC=CC=C1,"['savory', 'fruity', 'green']",162.104465068,3,0,0,0,0,0,1,1,0,1,0,0
84398,CC=CC1=C(C=CC(=C1)C(C)C)C,"['earthy', 'woody', 'green']",174.140850576,3,0,0,0,1,0,0,1,0,0,0,1
84467,CCCCCCCC(=O)CCC,['fruity'],170.167065324,1,0,0,0,0,0,1,0,0,0,0,0
84542,C=CCOCC1=CC=CC=C1,"['fruity', 'aquatic']",148.088815004,2,0,0,1,0,0,1,0,0,0,0,0
84556,CCCC(=O)OC1=CC=C(C=C1)C,"['fruity', 'flower', 'animal']",178.099379688,3,0,1,0,0,1,1,0,0,0,0,0
84559,CCCCCCCCCCCC(OC)OC,"['fruity', 'aquatic', 'herbal', 'green']",230.2245802,4,0,0,1,0,0,1,1,1,0,0,0
84614,COC1=CC=C(C=C1)C=NC2=CC=CC=C2C(=O)OC,"['fruity', 'flower']",269.10519334,2,0,0,0,0,1,1,0,0,0,0,0
84682,CC[C@@H](C)O,"['alcohol', 'fruity']",74.07316494,2,1,0,0,0,0,1,0,0,0,0,0
84804,CC1=CC=C(C=C1)OCCO,"['flower', 'animal']",152.083729624,2,0,1,0,0,1,0,0,0,0,0,0
84825,CC1=C(OC=C1)CC=C(C)C,"['savory', 'fruity', 'herbal', 'green']",150.104465068,4,0,0,0,0,0,1,1,1,1,0,0
85053,CCC1=NC=CS1,"['savory', 'green']",113.029920224,2,0,0,0,0,0,0,1,0,1,0,0
85071,CC(C)C(=O)OCC=C,"['fruity', 'aquatic', 'green']",128.083729624,3,0,0,1,0,0,1,1,0,0,0,0
85224,CCCC1=NC=CN=C1C,"['savory', 'earthy', 'animal']",136.100048384,3,0,1,0,1,0,0,0,0,1,0,0
85228,CCCCC1=NC=CN=C1C,['spices'],150.115698448,1,0,0,0,0,0,0,0,0,0,1,0
85329,CCCC#CC(=O)OCC,['green'],140.083729624,1,0,0,0,0,0,0,1,0,0,0,0
85418,CCCCCCCCOC(=O)CC(=O)C,"['savory', 'fruity']",214.156894564,2,0,0,0,0,0,1,0,0,1,0,0
85519,CC(=O)OCCCSC,"['savory', 'herbal', 'green']",148.055800624,3,0,0,0,0,0,0,1,1,1,0,0
85520,CCCC(=O)OCCCSC,"['savory', 'fruity']",176.087100752,2,0,0,0,0,0,1,0,0,1,0,0
85522,COC(=O)CSC,"['savory', 'fruity']",120.024500496,2,0,0,0,0,0,1,0,0,1,0,0
85567,CC1=C[C@@H]([C@@H](CC1)C(C)C)O,['herbal'],154.135765196,1,0,0,0,0,0,0,0,1,0,0,0
85568,CC1=C[C@@H]([C@H](CC1)C(C)C)O,['herbal'],154.135765196,1,0,0,0,0,0,0,0,1,0,0,0
85647,CCCCC#CC(=O)OCC,['green'],154.099379688,1,0,0,0,0,0,0,1,0,0,0,0
85703,CCC=CCCC1(CCC(=O)O1)C,['fruity'],182.130679816,1,0,0,0,0,0,1,0,0,0,0,0
85724,CC(=O)OC1CC2CC1C3C2CCC3,"['fruity', 'herbal', 'green']",194.130679816,3,0,0,0,0,0,1,1,1,0,0,0
85755,CC1=CCC(CC1)C(C)(C)OC,"['fruity', 'flower', 'savory', 'earthy', 'green']",168.15141526,5,0,0,0,1,1,1,1,0,1,0,0
85788,CCCCCCCC(C)OC(=O)C,"['fruity', 'earthy', 'herbal', 'green']",186.161979944,4,0,0,0,1,0,1,1,1,0,0,0
85803,CCOC(=O)C1CCC=CC1,"['fruity', 'flower']",154.099379688,2,0,0,0,0,1,1,0,0,0,0,0
85826,CCOC(C(C)C1=CC=CC=C1)OCC,"['flower', 'animal', 'earthy', 'fruity', 'green']",208.14632988,5,0,1,0,1,1,1,1,0,0,0,0
85833,CC1=CCC(C1(C)C)CC#N,"['woody', 'herbal']",149.12044948,2,0,0,0,0,0,0,0,1,0,0,1
85903,CC1=CCC(CC1)C(C)CCO,"['aquatic', 'fruity', 'flower', 'herbal']",168.15141526,4,0,0,1,0,1,1,0,1,0,0,0
85979,CC(CC=O)C1=CC=CC=C1,"['flower', 'herbal', 'green']",148.088815004,3,0,0,0,0,1,0,1,1,0,0,0
86002,CCCCCC=C1CCCCC1=O,"['flower', 'green']",180.15141526,2,0,0,0,0,1,0,1,0,0,0,0
86015,CC=CC=CCOC(=O)C(C)C,"['fruity', 'green']",168.115029752,2,0,0,0,0,0,1,1,0,0,0,0
86016,CCC(=O)OCC=CC=CC,"['alcohol', 'fruity']",154.099379688,2,1,0,0,0,0,1,0,0,0,0,0
86025,CCOC(=O)C1C(O1)C2=CC=C(C=C2)OC,"['aquatic', 'fruity', 'flower', 'herbal']",222.089208928,4,0,0,1,0,1,1,0,1,0,0,0
86043,CC(CC(=O)O)SC,"['savory', 'fruity']",134.04015056,2,0,0,0,0,0,1,0,0,1,0,0
86044,CCCCCC(C)C=O,"['fruity', 'aquatic', 'green']",128.120115132,3,0,0,1,0,0,1,1,0,0,0,0
86094,CCCC(=O)OCC=CC=CC,"['savory', 'fruity', 'alcohol', 'green']",168.115029752,4,1,0,0,0,0,1,1,0,1,0,0
86111,CCCC1CC(=C(O1)C)C(=O)OCC,"['flower', 'herbal', 'green']",198.125594436,3,0,0,0,0,1,0,1,1,0,0,0
86114,CC1=C(C2(CC1CC2CO)C(=C)C)C,['aquatic'],192.15141526,1,0,0,1,0,0,0,0,0,0,0,0
86209,CC(C)C1=CC(=CC=C1)C(C)CC=O,"['aquatic', 'flower', 'green']",190.135765196,3,0,0,1,0,1,0,1,0,0,0,0
86558,CCC1(CC(=O)C(=C(C1C)C)C)C,"['savory', 'fruity']",180.15141526,2,0,0,0,0,0,1,0,0,1,0,0
86559,CCC1(C(C(=CC(=O)C1C)C)C)C,"['savory', 'fruity']",180.15141526,2,0,0,0,0,0,1,0,0,1,0,0
86573,CCCCCCC=CC(=O)OCC,"['fruity', 'flower', 'herbal', 'green']",184.14632988,4,0,0,0,0,1,1,1,1,0,0,0
86579,CCC(=O)OC1CC2CC1C3C2C=CC3,"['flower', 'aquatic', 'herbal', 'fruity', 'green']",206.130679816,5,0,0,1,0,1,1,1,1,0,0,0
86597,CC1=CCC(CC1)C(=CCC=C(C)C)C,['flower'],204.187800768,1,0,0,0,0,1,0,0,0,0,0,0
86636,CC(CC(=O)C)C1=CC=CC=C1,['fruity'],162.104465068,1,0,0,0,0,0,1,0,0,0,0,0
86707,CC1C2CC(C1=O)CC2(C)C,"['woody', 'herbal']",152.120115132,2,0,0,0,0,0,0,0,1,0,0,1
86733,CC1COC(O1)CC(C)C,"['savory', 'fruity', 'alcohol', 'aquatic']",144.115029752,4,1,0,1,0,0,1,0,0,1,0,0
86741,CCC(C)OC(=O)C(C)O,"['savory', 'fruity']",146.094294308,2,0,0,0,0,0,1,0,0,1,0,0
86748,CC(C)CCCC(C)(C=C)O,"['fruity', 'herbal']",156.15141526,2,0,0,0,0,0,1,0,1,0,0,0
86749,CCC(C)(CCC=C(C)C)O,"['fruity', 'flower', 'green']",156.15141526,3,0,0,0,0,1,1,1,0,0,0,0
86750,CCC(C)(C=CC=C(C)C)O,"['aquatic', 'fruity', 'flower']",154.135765196,3,0,0,1,0,1,1,0,0,0,0,0
86751,CCC(C)CCCC(C)(C)O,"['aquatic', 'fruity', 'flower']",158.167065324,3,0,0,1,0,1,1,0,0,0,0,0
86782,CCC(C)CC(CC)O,"['savory', 'fruity', 'alcohol', 'flower']",130.135765196,4,1,0,0,0,1,1,0,0,1,0,0
86783,CCC(CCC(C)C)O,['flower'],130.135765196,1,0,0,0,0,1,0,0,0,0,0,0
86799,CCCCCC1COCCC1OC(=O)C,"['savory', 'flower', 'herbal', 'green']",214.156894564,4,0,0,0,0,1,0,1,1,1,0,0
86834,COC(=O)C1C(O1)C2=CC=CC=C2,['fruity'],178.06299418,1,0,0,0,0,0,1,0,0,0,0,0
86848,CCOC1CC2CCC1(C2(C)C)C,['herbal'],182.167065324,1,0,0,0,0,0,0,0,1,0,0,0
86851,CC(C)CCOC(=O)C(C)O,"['alcohol', 'fruity', 'savory']",160.109944372,3,1,0,0,0,0,1,0,0,1,0,0
86869,CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)C)C,['herbal'],270.23475096,1,0,0,0,0,0,0,0,1,0,0,0
87045,CCCCCCCCCCC(=O)OCC=C,['fruity'],226.193280072,1,0,0,0,0,0,1,0,0,0,0,0
87083,CC1=CC(=CC=C1)COC(=O)C,['fruity'],164.083729624,1,0,0,0,0,0,1,0,0,0,0,0
87085,CC1=CC=CC=C1COC(=O)C,"['fruity', 'flower']",164.083729624,2,0,0,0,0,1,1,0,0,0,0,0
87166,CCCCCCOCC(OC)OC,"['fruity', 'aquatic', 'flower', 'green']",190.156894564,4,0,0,1,0,1,1,1,0,0,0,0
87170,CCOC1=CC=CC=C1OC,"['savory', 'earthy']",152.083729624,2,0,0,0,1,0,0,0,0,1,0,0
87200,CCCCCCOC(=O)C=C(C)C,['herbal'],184.14632988,1,0,0,0,0,0,0,0,1,0,0,0
87453,C1C2COCOC2C3=CC=CC=C31,"['earthy', 'flower', 'animal']",176.083729624,3,0,1,0,1,1,0,0,0,0,0,0
87466,CCCC1=NC=CN=C1,"['savory', 'green']",122.08439832,2,0,0,0,0,0,0,1,0,1,0,0
87499,CC(C)OC(=O)C1=CC=CC=C1N,"['savory', 'fruity', 'flower']",179.094628656,3,0,0,0,0,1,1,0,0,1,0,0
87500,CCCCCCOC(=O)C1=CC=CC=C1N,"['fruity', 'flower']",221.141578848,2,0,0,0,0,1,1,0,0,0,0,0
87501,CCCCCCCCCCOC(=O)C1=CC=CC=C1N,"['fruity', 'flower']",277.204179104,2,0,0,0,0,1,1,0,0,0,0,0
87598,CCCCC(=O)OC(C)C,"['alcohol', 'fruity', 'aquatic']",144.115029752,3,1,0,1,0,0,1,0,0,0,0,0
87630,CCCCCCCC=CCO,"['aquatic', 'fruity', 'flower']",156.15141526,3,0,0,1,0,1,1,0,0,0,0,0
87632,CCCCCC=CC=CCO,"['savory', 'fruity']",154.135765196,2,0,0,0,0,0,1,0,0,1,0,0
87637,CCCC1=NC(=CN=C1C)C,['savory'],150.115698448,1,0,0,0,0,0,0,0,0,1,0,0
87671,CCC(=C)CCCC(C)(C)O,"['aquatic', 'fruity', 'flower']",156.15141526,3,0,0,1,0,1,1,0,0,0,0,0
87677,CCC=CCCC(OCC)OCC,"['fruity', 'herbal']",186.161979944,2,0,0,0,0,0,1,0,1,0,0,0
87762,CCSCCCO,['savory'],120.060886004,1,0,0,0,0,0,0,0,0,1,0,0
87793,CCCCCCC1=CC=CS1,"['flower', 'aquatic', 'savory', 'fruity', 'green']",168.097271512,5,0,0,1,0,1,1,1,0,1,0,0
87813,CCCCCCCCC(OC)OC,"['flower', 'aquatic', 'savory', 'fruity', 'green']",188.177630008,5,0,0,1,0,1,1,1,0,1,0,0
87859,CCCCC#CC(=O)OC,['green'],140.083729624,1,0,0,0,0,0,0,1,0,0,0,0
87927,CCC=CCCC(=O)C,"['earthy', 'herbal', 'green']",126.104465068,3,0,0,0,1,0,0,1,1,0,0,0
88267,CC1=CC=CC=C1CCO,"['earthy', 'flower', 'green']",136.088815004,3,0,0,0,1,1,0,1,0,0,0,0
88288,C[C@@H]1CC[C@@H]2[C@]13CC[C@]([C@H](C3)C2(C)C)(C)OC,"['earthy', 'herbal', 'animal']",236.214015516,3,0,1,0,1,0,0,0,1,0,0,0
88301,CC1([C@H]2CC=C([C@@H]1C2)CO)C,"['woody', 'herbal']",152.120115132,2,0,0,0,0,0,0,0,1,0,0,1
88332,CC1=CCCC(C1=O)(C)C,['herbal'],138.104465068,1,0,0,0,0,0,0,0,1,0,0,0
88362,CCC(=O)C(OCC)OCC,"['savory', 'fruity', 'aquatic']",160.109944372,3,0,0,1,0,0,1,0,0,1,0,0
88454,CCCCCCOC(=O)CC,"['fruity', 'animal', 'savory', 'herbal', 'earthy', 'green']",158.130679816,6,0,1,0,1,0,1,1,1,1,0,0
88471,CCCCCCOC(=O)CS,"['fruity', 'green']",176.087100752,2,0,0,0,0,0,1,1,0,0,0,0
88480,CC(=O)O[C@@H]1CCCC[C@@H]1C(C)(C)C,"['fruity', 'herbal']",198.161979944,2,0,0,0,0,0,1,0,1,0,0,0
88481,CC(=O)O[C@@H]1CCCC[C@H]1C(C)(C)C,['fruity'],198.161979944,1,0,0,0,0,0,1,0,0,0,0,0
88561,CCC(=O)OC(C)(C)C,"['alcohol', 'fruity']",130.099379688,2,1,0,0,0,0,1,0,0,0,0,0
88651,COC(=O)CCC1CCCCC1,['fruity'],170.130679816,1,0,0,0,0,0,1,0,0,0,0,0
88655,CC(C)(C)C1CCC(CC1)C=O,['flower'],168.15141526,1,0,0,0,0,1,0,0,0,0,0,0
88693,CC(=C)C1CCC(CC1)(C)OC(=O)C,"['fruity', 'flower']",196.14632988,2,0,0,0,0,1,1,0,0,0,0,0
89186,CCC(CC(C)CCC=C(C)C)O,['flower'],184.182715388,1,0,0,0,0,1,0,0,0,0,0,0
89263,CC(=O)OC1(CCC(CC1)C(C)(C)OC(=O)C)C,"['fruity', 'aquatic']",256.167459248,2,0,0,1,0,0,1,0,0,0,0,0
89284,CCCCCCCC(=CC1=CC=CC=C1)C=O,"['fruity', 'green']",230.167065324,2,0,0,0,0,0,1,1,0,0,0,0
89306,CCC(=O)OC1CC2CCC1(C2(C)C)C,"['fruity', 'woody', 'herbal']",210.161979944,3,0,0,0,0,0,1,0,1,0,0,1
89307,CCCCCC(CC)OC(=O)CCC,"['green', 'fruity', 'herbal', 'animal']",200.177630008,4,0,1,0,0,0,1,1,1,0,0,0
89315,CC(=O)OC1CCCC(C1)C(C)(C)C,['fruity'],198.161979944,1,0,0,0,0,0,1,0,0,0,0,0
89382,CC(CCC=C(C)C)CCOC(=O)C=C(C)C,['flower'],238.193280072,1,0,0,0,0,1,0,0,0,0,0,0
89385,CCC(C)(CCCC(C)C)OC(=O)C,"['aquatic', 'fruity', 'flower', 'herbal']",200.177630008,4,0,0,1,0,1,1,0,1,0,0,0
89437,CC(C)C1CCC(CC1)(C)O,"['fruity', 'woody', 'flower', 'herbal']",156.15141526,4,0,0,0,0,1,1,0,1,0,0,1
89440,CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C,"['fruity', 'animal']",258.198365452,2,0,1,0,0,0,1,0,0,0,0,0
89464,CCCC(CC(=O)OCC)OC(=O)C,"['fruity', 'green']",202.120509056,2,0,0,0,0,0,1,1,0,0,0,0
89479,CC1(CCCC23C1CC(CC2)(C(=O)O3)C)C,"['flower', 'animal']",222.161979944,2,0,1,0,0,1,0,0,0,0,0,0
89539,CC1CC(=O)C(=C1C)O,"['savory', 'spices']",126.06807956,2,0,0,0,0,0,0,0,0,1,1,0
89559,CCCCCC1C=CC(=O)O1,"['fruity', 'spices', 'herbal']",154.099379688,3,0,0,0,0,0,1,0,1,0,1,0
89723,CC(CCC=C(C)C)CC=NO,['fruity'],169.146664228,1,0,0,0,0,0,1,0,0,0,0,0
89734,CC(=O)CC(=O)OCCOC,"['savory', 'fruity']",160.073558864,2,0,0,0,0,0,1,0,0,1,0,0
89803,CCOC(=O)OC1=CC=C(C=C1)C,['flower'],180.078644244,1,0,0,0,0,1,0,0,0,0,0,0
90136,CCCC(=O)OCCOC1=CC=CC=C1,"['savory', 'fruity', 'flower']",208.109944372,3,0,0,0,0,1,1,0,0,1,0,0
90160,CC(OCC1=CC=CC=C1)OCC2=CC=CC=C2,"['fruity', 'green']",242.130679816,2,0,0,0,0,0,1,1,0,0,0,0
90245,CCC(=O)C1=C(C=CO1)C,"['savory', 'spices', 'herbal']",138.06807956,3,0,0,0,0,0,0,0,1,1,1,0
90246,CC(C)CC(=O)SC,"['savory', 'fruity']",132.060886004,2,0,0,0,0,0,1,0,0,1,0,0
90248,CC(C)C1=C(C(=C2C(=C1)CCC2(C)C)C(C)C)O,['animal'],246.198365452,1,0,1,0,0,0,0,0,0,0,0,0
90486,CCOC(=O)C=CC1=CC2=C(C=C1)OCO2,['herbal'],220.073558864,1,0,0,0,0,0,0,0,1,0,0,0
90586,CCO[C@@H]1C[C@@H](CC(C1)(C)C)C,"['fruity', 'aquatic', 'herbal', 'green']",170.167065324,4,0,0,1,0,0,1,1,1,0,0,0
90607,C1=CC=C(C=C1)CCCOC(=O)C2=CC=CC=C2O,['flower'],256.10994437200003,1,0,0,0,0,1,0,0,0,0,0,0
90720,CC1=C(C(CCC1)(C)C)C=CC(C)OC(=O)C,"['fruity', 'flower']",236.177630008,2,0,0,0,0,1,1,0,0,0,0,0
90773,CC(CC(C)(C)C)C(=C)C=O,['herbal'],154.135765196,1,0,0,0,0,0,0,0,1,0,0,0
90776,CC(CCC=C(C)C)C(=C)C=O,"['fruity', 'aquatic', 'herbal', 'green']",166.135765196,4,0,0,1,0,0,1,1,1,0,0,0
90787,CCC(C)CC(=NO)CC,['green'],143.131014164,1,0,0,0,0,0,0,1,0,0,0,0
90790,CC(CCC(C(=C)C)O)CCO,['flower'],172.14632988,1,0,0,0,0,1,0,0,0,0,0,0
90817,CCCCCCCCC=CC#N,"['fruity', 'flower', 'green']",165.151749608,3,0,0,0,0,1,1,1,0,0,0,0
90818,CCCCCCCCCCC=CC#N,"['fruity', 'aquatic']",193.183049736,2,0,0,1,0,0,1,0,0,0,0,0
90843,CCOCCC(C)CCCC(C)C,"['flower', 'aquatic', 'herbal', 'fruity', 'green']",186.198365452,5,0,0,1,0,1,1,1,1,0,0,0
90884,CC1C(OC(C(O1)(C)O)C)(C)O,['savory'],176.104858992,1,0,0,0,0,0,0,0,0,1,0,0
90927,CCCCCC(CCO)O,['animal'],146.130679816,1,0,1,0,0,0,0,0,0,0,0,0
90960,CC(CC(=O)O)CC(C)(C)C,['savory'],158.130679816,1,0,0,0,0,0,0,0,0,1,0,0
